"participant","set","activity","x","y","timestamp"
"P02","A","INTERPRET",728,661,0
"P02","A","INTERPRET",1035,714,25
"P02","A","INTERPRET",1053,707,65
"P02","A","INTERPRET",1049,712,105
"P02","A","INTERPRET",1068,721,142
"P02","A","INTERPRET",1083,729,180
"P02","A","INTERPRET",1079,734,217
"P02","A","INTERPRET",1089,730,260
"P02","A","INTERPRET",1083,730,298
"P02","A","INTERPRET",1079,733,333
"P02","A","INTERPRET",652,656,368
"P02","A","INTERPRET",502,639,403
"P02","A","INTERPRET",457,632,439
"P02","A","INTERPRET",456,627,473
"P02","A","INTERPRET",452,631,507
"P02","A","INTERPRET",452,629,545
"P02","A","INTERPRET",449,623,583
"P02","A","INTERPRET",287,684,619
"P02","A","INTERPRET",289,691,658
"P02","A","INTERPRET",286,694,696
"P02","A","INTERPRET",286,693,734
"P02","A","INTERPRET",284,690,771
"P02","A","INTERPRET",282,695,810
"P02","A","INTERPRET",248,771,854
"P02","A","INTERPRET",233,782,895
"P02","A","INTERPRET",241,786,937
"P02","A","INTERPRET",42,834,978
"P02","A","INTERPRET",52,836,1017
"P02","A","INTERPRET",51,840,1060
"P02","A","INTERPRET",65,859,1102
"P02","A","INTERPRET",65,845,1146
"P02","A","INTERPRET",57,839,1196
"P02","A","INTERPRET",48,850,1242
"P02","A","INTERPRET",48,837,1283
"P02","A","INTERPRET",60,854,1323
"P02","A","INTERPRET",188,674,1364
"P02","A","INTERPRET",364,372,1408
"P02","A","INTERPRET",369,376,1458
"P02","A","INTERPRET",433,408,1502
"P02","A","INTERPRET",371,384,1541
"P02","A","INTERPRET",372,370,1583
"P02","A","INTERPRET",378,313,1629
"P02","A","INTERPRET",383,304,1670
"P02","A","INTERPRET",387,314,1711
"P02","A","INTERPRET",398,289,1753
"P02","A","INTERPRET",438,239,1793
"P02","A","INTERPRET",443,235,1828
"P02","A","INTERPRET",451,240,1867
"P02","A","INTERPRET",452,231,1904
"P02","A","INTERPRET",243,189,1940
"P02","A","INTERPRET",228,188,1977
"P02","A","INTERPRET",227,196,2019
"P02","A","INTERPRET",230,197,2056
"P02","A","INTERPRET",235,192,2092
"P02","A","INTERPRET",202,163,2128
"P02","A","INTERPRET",205,156,2164
"P02","A","INTERPRET",720,252,2198
"P02","A","INTERPRET",1271,392,2234
"P02","A","INTERPRET",1516,463,2271
"P02","A","INTERPRET",1532,469,2315
"P02","A","INTERPRET",1475,480,2351
"P02","A","INTERPRET",1661,538,2391
"P02","A","INTERPRET",1667,542,2434
"P02","A","INTERPRET",1682,546,2474
"P02","A","INTERPRET",1673,535,2517
"P02","A","INTERPRET",1642,435,2555
"P02","A","INTERPRET",1625,323,2602
"P02","A","INTERPRET",1629,320,2643
"P02","A","INTERPRET",1624,319,2687
"P02","A","INTERPRET",1626,312,2728
"P02","A","INTERPRET",1187,270,2771
"P02","A","INTERPRET",658,315,2809
"P02","A","INTERPRET",445,345,2848
"P02","A","INTERPRET",446,353,2882
"P02","A","INTERPRET",482,367,2928
"P02","A","INTERPRET",487,361,2966
"P02","A","INTERPRET",222,301,3005
"P02","A","INTERPRET",228,315,3040
"P02","A","INTERPRET",188,310,3078
"P02","A","INTERPRET",232,319,3895
"P02","A","INTERPRET",259,317,3918
"P02","A","INTERPRET",263,318,3976
"P02","A","INTERPRET",165,350,4010
"P02","A","INTERPRET",199,349,4049
"P02","A","INTERPRET",189,354,4086
"P02","A","INTERPRET",194,353,4121
"P02","A","INTERPRET",196,351,4156
"P02","A","INTERPRET",191,345,4193
"P02","A","INTERPRET",174,357,4230
"P02","A","INTERPRET",180,357,4267
"P02","A","INTERPRET",183,355,4303
"P02","A","INTERPRET",187,404,4463
"P02","A","INTERPRET",191,360,4521
"P02","A","INTERPRET",203,146,4600
"P02","A","INTERPRET",208,138,4626
"P02","A","INTERPRET",212,146,4670
"P02","A","INTERPRET",218,149,4705
"P02","A","INTERPRET",215,150,4742
"P02","A","INTERPRET",216,148,4777
