"participant","set","activity","x","y","timestamp"
"P09","C","WRITE",443,509,0
"P09","C","WRITE",454,517,30
"P09","C","WRITE",442,522,61
"P09","C","WRITE",449,516,91
"P09","C","WRITE",438,535,124
"P09","C","WRITE",435,540,154
"P09","C","WRITE",440,529,186
"P09","C","WRITE",439,525,216
"P09","C","WRITE",523,491,248
"P09","C","WRITE",519,506,281
"P09","C","WRITE",514,503,312
"P09","C","WRITE",526,493,343
"P09","C","WRITE",535,505,376
"P09","C","WRITE",525,500,407
"P09","C","WRITE",528,498,438
"P09","C","WRITE",519,489,469
"P09","C","WRITE",494,504,500
"P09","C","WRITE",496,495,531
"P09","C","WRITE",504,514,561
"P09","C","WRITE",500,515,592
"P09","C","WRITE",491,504,624
"P09","C","WRITE",493,513,657
"P09","C","WRITE",482,518,689
"P09","C","WRITE",491,522,720
"P09","C","WRITE",533,506,751
"P09","C","WRITE",524,500,783
"P09","C","WRITE",528,498,815
"P09","C","WRITE",511,507,847
"P09","C","WRITE",531,520,879
"P09","C","WRITE",512,538,910
"P09","C","WRITE",503,529,943
"P09","C","WRITE",544,478,1751
"P09","C","WRITE",559,508,1782
"P09","C","WRITE",554,507,1819
"P09","C","WRITE",571,510,1852
"P09","C","WRITE",557,508,1885
"P09","C","WRITE",567,502,1914
"P09","C","WRITE",519,486,1947
"P09","C","WRITE",453,394,1979
"P09","C","WRITE",453,379,2012
"P09","C","WRITE",440,397,2044
"P09","C","WRITE",446,375,2076
"P09","C","WRITE",450,395,2109
"P09","C","WRITE",443,385,2142
"P09","C","WRITE",437,381,2175
"P09","C","WRITE",444,389,2208
"P09","C","WRITE",432,387,2242
"P09","C","WRITE",446,392,2276
"P09","C","WRITE",300,383,2307
"P09","C","WRITE",297,393,2340
"P09","C","WRITE",313,382,2383
"P09","C","WRITE",307,399,2415
"P09","C","WRITE",301,390,2452
"P09","C","WRITE",318,391,2484
"P09","C","WRITE",310,383,2516
"P09","C","WRITE",306,377,2549
"P09","C","WRITE",297,401,2583
"P09","C","WRITE",292,401,2616
"P09","C","WRITE",309,389,2649
"P09","C","WRITE",227,369,2682
"P09","C","WRITE",219,376,2714
"P09","C","WRITE",246,364,2747
"P09","C","WRITE",243,382,2779
"P09","C","WRITE",238,381,2813
"P09","C","WRITE",237,368,2846
"P09","C","WRITE",225,384,2878
"P09","C","WRITE",235,383,2912
"P09","C","WRITE",234,383,2947
"P09","C","WRITE",241,367,2980
"P09","C","WRITE",234,378,3012
"P09","C","WRITE",233,391,3043
"P09","C","WRITE",481,707,3075
"P09","C","WRITE",726,1137,3106
"P09","C","WRITE",359,391,4163
"P09","C","WRITE",385,404,4202
"P09","C","WRITE",402,383,4297
"P09","C","WRITE",272,374,4334
"P09","C","WRITE",288,347,4374
"P09","C","WRITE",297,402,4429
"P09","C","WRITE",265,385,4462
"P09","C","WRITE",288,406,4496
"P09","C","WRITE",288,416,4529
"P09","C","WRITE",284,415,4562
"P09","C","WRITE",278,413,4597
"P09","C","WRITE",306,418,4631
"P09","C","WRITE",297,425,4664
"P09","C","WRITE",275,425,4697
"P09","C","WRITE",298,412,4730
"P09","C","WRITE",305,422,4763
"P09","C","WRITE",299,420,4796
"P09","C","WRITE",288,416,4830
"P09","C","WRITE",305,400,4865
"P09","C","WRITE",285,417,4898
"P09","C","WRITE",290,417,4931
"P09","C","WRITE",299,425,4964
"P09","C","WRITE",320,420,4997
"P09","C","WRITE",328,410,5029
"P09","C","WRITE",328,422,5062
"P09","C","WRITE",328,403,5096
"P09","C","WRITE",278,535,5128
"P09","C","WRITE",510,471,5222
"P09","C","WRITE",516,379,5248
"P09","C","WRITE",517,375,5329
"P09","C","WRITE",520,379,5355
"P09","C","WRITE",524,383,5391
"P09","C","WRITE",549,356,5423
"P09","C","WRITE",558,349,5457
"P09","C","WRITE",551,358,5490
"P09","C","WRITE",561,349,5524
"P09","C","WRITE",548,357,5557
"P09","C","WRITE",549,335,5590
"P09","C","WRITE",430,407,5624
"P09","C","WRITE",434,426,5658
"P09","C","WRITE",427,399,5690
"P09","C","WRITE",440,402,5724
"P09","C","WRITE",437,398,5757
"P09","C","WRITE",427,402,5789
"P09","C","WRITE",442,391,5821
"P09","C","WRITE",430,398,5854
"P09","C","WRITE",431,389,5887
"P09","C","WRITE",440,405,5919
"P09","C","WRITE",434,396,5952
"P09","C","WRITE",435,401,5986
"P09","C","WRITE",434,393,6019
"P09","C","WRITE",439,406,6052
"P09","C","WRITE",427,412,6085
"P09","C","WRITE",430,395,6118
"P09","C","WRITE",438,403,6150
"P09","C","WRITE",433,396,6183
"P09","C","WRITE",433,405,6215
"P09","C","WRITE",542,357,6248
"P09","C","WRITE",537,365,6283
"P09","C","WRITE",539,359,6316
"P09","C","WRITE",544,365,6350
"P09","C","WRITE",534,367,6382
"P09","C","WRITE",579,373,6415
"P09","C","WRITE",570,372,6448
"P09","C","WRITE",576,365,6482
"P09","C","WRITE",561,379,6516
"P09","C","WRITE",542,749,6551
"P09","C","WRITE",554,403,7354
"P09","C","WRITE",548,405,7385
"P09","C","WRITE",556,406,7433
"P09","C","WRITE",515,415,7467
"P09","C","WRITE",453,474,7503
"P09","C","WRITE",462,461,7532
"P09","C","WRITE",463,458,7565
"P09","C","WRITE",465,460,7597
"P09","C","WRITE",464,456,7629
"P09","C","WRITE",464,444,7662
"P09","C","WRITE",459,438,7695
"P09","C","WRITE",464,423,7728
"P09","C","WRITE",483,417,7760
"P09","C","WRITE",473,428,7793
"P09","C","WRITE",478,422,7824
"P09","C","WRITE",474,423,7857
"P09","C","WRITE",476,425,7889
"P09","C","WRITE",474,425,7922
"P09","C","WRITE",467,422,7954
"P09","C","WRITE",478,422,7988
"P09","C","WRITE",485,377,8021
"P09","C","WRITE",474,379,8053
"P09","C","WRITE",478,394,8085
"P09","C","WRITE",480,395,8116
"P09","C","WRITE",475,383,8148
"P09","C","WRITE",472,391,8179
"P09","C","WRITE",475,374,8210
"P09","C","WRITE",467,396,8243
"P09","C","WRITE",466,396,8275
"P09","C","WRITE",463,388,8306
"P09","C","WRITE",473,394,8337
"P09","C","WRITE",468,390,8368
"P09","C","WRITE",477,402,8400
"P09","C","WRITE",603,589,8431
"P09","C","WRITE",705,1006,8462
"P09","C","WRITE",749,1430,8494
"P09","C","WRITE",432,452,9290
"P09","C","WRITE",491,469,9320
"P09","C","WRITE",498,483,9367
"P09","C","WRITE",496,483,9400
"P09","C","WRITE",504,465,9432
"P09","C","WRITE",501,481,9464
"P09","C","WRITE",508,483,9496
"P09","C","WRITE",527,425,9528
"P09","C","WRITE",516,426,9560
"P09","C","WRITE",525,411,9593
"P09","C","WRITE",528,412,9625
"P09","C","WRITE",527,413,9658
"P09","C","WRITE",527,409,9692
"P09","C","WRITE",517,435,9725
"P09","C","WRITE",524,428,9757
"P09","C","WRITE",519,426,9789
"P09","C","WRITE",523,404,9820
"P09","C","WRITE",526,419,9851
"P09","C","WRITE",523,411,9882
"P09","C","WRITE",519,426,9915
"P09","C","WRITE",521,428,9947
"P09","C","WRITE",531,425,9977
"P09","C","WRITE",525,424,10008
"P09","C","WRITE",528,410,10040
"P09","C","WRITE",521,430,10071
"P09","C","WRITE",525,429,10102
"P09","C","WRITE",521,452,10134
"P09","C","WRITE",517,439,10165
"P09","C","WRITE",516,460,10196
"P09","C","WRITE",522,459,10229
"P09","C","WRITE",513,461,10261
"P09","C","WRITE",515,451,10292
"P09","C","WRITE",518,445,10324
"P09","C","WRITE",523,447,10356
"P09","C","WRITE",522,426,10387
"P09","C","WRITE",524,403,10420
"P09","C","WRITE",518,384,10452
"P09","C","WRITE",516,394,10487
"P09","C","WRITE",516,400,10520
"P09","C","WRITE",522,391,10552
"P09","C","WRITE",520,386,10584
"P09","C","WRITE",526,393,10617
"P09","C","WRITE",512,397,10650
"P09","C","WRITE",513,404,10683
"P09","C","WRITE",505,403,10716
"P09","C","WRITE",521,400,10749
"P09","C","WRITE",526,391,10783
"P09","C","WRITE",539,408,10818
"P09","C","WRITE",519,401,10850
"P09","C","WRITE",528,383,10883
"P09","C","WRITE",536,401,10915
"P09","C","WRITE",541,398,10947
"P09","C","WRITE",470,395,10981
"P09","C","WRITE",345,399,11014
"P09","C","WRITE",357,410,11048
"P09","C","WRITE",365,402,11080
"P09","C","WRITE",366,408,11113
"P09","C","WRITE",356,405,11145
"P09","C","WRITE",341,408,11179
"P09","C","WRITE",363,406,11212
"P09","C","WRITE",363,385,11245
"P09","C","WRITE",331,501,11363
"P09","C","WRITE",357,406,11403
"P09","C","WRITE",373,413,11477
"P09","C","WRITE",347,408,11502
"P09","C","WRITE",353,400,11541
"P09","C","WRITE",427,388,11572
"P09","C","WRITE",482,383,11607
"P09","C","WRITE",487,378,11641
"P09","C","WRITE",481,379,11673
"P09","C","WRITE",484,372,11705
"P09","C","WRITE",494,360,11737
"P09","C","WRITE",488,367,11769
"P09","C","WRITE",539,355,11802
"P09","C","WRITE",526,368,11835
"P09","C","WRITE",537,356,11869
"P09","C","WRITE",522,361,11902
"P09","C","WRITE",536,365,11936
"P09","C","WRITE",294,428,11968
"P09","C","WRITE",284,421,12001
"P09","C","WRITE",285,436,12034
"P09","C","WRITE",284,428,12066
"P09","C","WRITE",293,440,12099
"P09","C","WRITE",301,433,12131
"P09","C","WRITE",296,420,12165
"P09","C","WRITE",295,428,12197
"P09","C","WRITE",295,423,12230
"P09","C","WRITE",306,426,12262
"P09","C","WRITE",257,406,12294
"P09","C","WRITE",251,399,12326
"P09","C","WRITE",267,402,12358
"P09","C","WRITE",267,388,12392
"P09","C","WRITE",256,400,12427
"P09","C","WRITE",229,397,12461
"P09","C","WRITE",248,369,12494
"P09","C","WRITE",233,384,12527
"P09","C","WRITE",242,374,12560
"P09","C","WRITE",235,380,12594
"P09","C","WRITE",230,365,12627
"P09","C","WRITE",242,377,12660
"P09","C","WRITE",226,400,12694
"P09","C","WRITE",245,378,12751
"P09","C","WRITE",254,373,12870
"P09","C","WRITE",228,379,12932
"P09","C","WRITE",228,397,13062
"P09","C","WRITE",242,387,13120
"P09","C","WRITE",233,390,13157
"P09","C","WRITE",241,394,13191
"P09","C","WRITE",225,399,13224
"P09","C","WRITE",242,384,13256
"P09","C","WRITE",264,399,13289
"P09","C","WRITE",256,405,13321
"P09","C","WRITE",252,402,13356
"P09","C","WRITE",254,409,13389
"P09","C","WRITE",260,401,13422
"P09","C","WRITE",106,747,13455
"P09","C","WRITE",433,386,14492
"P09","C","WRITE",436,408,14522
"P09","C","WRITE",492,364,14568
"P09","C","WRITE",493,379,14601
"P09","C","WRITE",510,365,14634
"P09","C","WRITE",508,344,14666
"P09","C","WRITE",502,355,14698
"P09","C","WRITE",528,351,14730
"P09","C","WRITE",537,343,14764
"P09","C","WRITE",541,357,14798
"P09","C","WRITE",540,341,14831
"P09","C","WRITE",536,339,14865
"P09","C","WRITE",529,350,14898
"P09","C","WRITE",530,356,14932
"P09","C","WRITE",541,358,14966
"P09","C","WRITE",519,338,14999
"P09","C","WRITE",524,351,15033
"P09","C","WRITE",518,368,15065
"P09","C","WRITE",522,349,15099
"P09","C","WRITE",520,344,15131
"P09","C","WRITE",516,360,15164
"P09","C","WRITE",512,363,15197
"P09","C","WRITE",517,363,15230
"P09","C","WRITE",514,363,15263
"P09","C","WRITE",519,362,15296
"P09","C","WRITE",519,354,15331
"P09","C","WRITE",514,366,15365
"P09","C","WRITE",522,360,15397
"P09","C","WRITE",512,362,15430
"P09","C","WRITE",511,355,15463
"P09","C","WRITE",520,360,15497
"P09","C","WRITE",316,401,15530
"P09","C","WRITE",301,410,15563
"P09","C","WRITE",298,417,15597
"P09","C","WRITE",299,407,15629
"P09","C","WRITE",294,393,15661
"P09","C","WRITE",286,416,15693
"P09","C","WRITE",286,417,15724
"P09","C","WRITE",298,404,15756
"P09","C","WRITE",285,402,15788
"P09","C","WRITE",257,411,15820
"P09","C","WRITE",276,412,15852
"P09","C","WRITE",275,402,15886
"P09","C","WRITE",252,420,15919
"P09","C","WRITE",284,392,15951
"P09","C","WRITE",270,408,15984
"P09","C","WRITE",270,421,16016
"P09","C","WRITE",278,402,16048
"P09","C","WRITE",255,404,16081
"P09","C","WRITE",253,400,16113
"P09","C","WRITE",268,414,16148
"P09","C","WRITE",278,405,16180
"P09","C","WRITE",281,399,16212
"P09","C","WRITE",266,398,16245
"P09","C","WRITE",265,395,16277
"P09","C","WRITE",274,401,16310
"P09","C","WRITE",269,436,16342
"P09","C","WRITE",282,492,16458
"P09","C","WRITE",284,407,16515
"P09","C","WRITE",290,380,16578
"P09","C","WRITE",286,396,16605
"P09","C","WRITE",280,401,16642
"P09","C","WRITE",279,400,16673
"P09","C","WRITE",286,410,16706
"P09","C","WRITE",296,400,16738
