participant,set,activity,x,y,timestamp
P14,C,DEBUG,260,666,0
P14,C,DEBUG,163,430,30
P14,C,DEBUG,166,432,65
P14,C,DEBUG,171,431,99
P14,C,DEBUG,163,437,131
P14,C,DEBUG,164,427,163
P14,C,DEBUG,121,455,195
P14,C,DEBUG,36,507,226
P14,C,DEBUG,35,496,259
P14,C,DEBUG,33,497,291
P14,C,DEBUG,54,513,323
P14,C,DEBUG,58,508,355
P14,C,DEBUG,67,512,387
P14,C,DEBUG,26,557,418
P14,C,DEBUG,28,569,449
P14,C,DEBUG,44,554,479
P14,C,DEBUG,36,539,510
P14,C,DEBUG,28,549,541
P14,C,DEBUG,37,566,572
P14,C,DEBUG,28,549,606
P14,C,DEBUG,38,549,638
P14,C,DEBUG,66,532,670
P14,C,DEBUG,63,548,701
P14,C,DEBUG,96,537,732
P14,C,DEBUG,68,549,763
P14,C,DEBUG,78,557,795
P14,C,DEBUG,80,574,830
P14,C,DEBUG,65,551,862
P14,C,DEBUG,18,582,893
P14,C,DEBUG,44,598,924
P14,C,DEBUG,23,598,954
P14,C,DEBUG,26,581,985
P14,C,DEBUG,-4,592,1016
P14,C,DEBUG,7,744,1207
P14,C,DEBUG,53,587,1248
P14,C,DEBUG,95,583,1311
P14,C,DEBUG,51,582,1336
P14,C,DEBUG,77,595,1370
P14,C,DEBUG,57,583,1400
P14,C,DEBUG,76,560,1433
P14,C,DEBUG,57,576,1465
P14,C,DEBUG,56,581,1498
P14,C,DEBUG,50,572,1529
P14,C,DEBUG,69,574,1561
P14,C,DEBUG,54,561,1593
P14,C,DEBUG,80,559,1625
P14,C,DEBUG,59,546,1657
P14,C,DEBUG,69,539,1692
P14,C,DEBUG,60,525,1723
P14,C,DEBUG,71,515,1755
P14,C,DEBUG,73,499,1788
P14,C,DEBUG,48,489,1820
P14,C,DEBUG,73,492,1852
P14,C,DEBUG,73,483,1884
P14,C,DEBUG,59,483,1917
P14,C,DEBUG,70,495,1949
P14,C,DEBUG,59,480,1981
P14,C,DEBUG,11,500,2014
P14,C,DEBUG,13,505,2046
P14,C,DEBUG,7,510,2078
P14,C,DEBUG,10,493,2110
P14,C,DEBUG,18,520,2143
P14,C,DEBUG,-7,511,2202
P14,C,DEBUG,23,447,2406
P14,C,DEBUG,124,396,2552
P14,C,DEBUG,106,398,2625
P14,C,DEBUG,102,414,2650
P14,C,DEBUG,119,415,2686
P14,C,DEBUG,83,412,2718
P14,C,DEBUG,70,415,2750
P14,C,DEBUG,64,399,2782
P14,C,DEBUG,81,417,2816
P14,C,DEBUG,85,402,2849
P14,C,DEBUG,90,429,2881
P14,C,DEBUG,90,436,2917
P14,C,DEBUG,49,496,2951
P14,C,DEBUG,126,359,2984
P14,C,DEBUG,20,497,3017
P14,C,DEBUG,80,462,3050
P14,C,DEBUG,14,488,3083
P14,C,DEBUG,26,474,3116
P14,C,DEBUG,42,494,3149
P14,C,DEBUG,31,483,3181
P14,C,DEBUG,37,497,3214
P14,C,DEBUG,89,531,3247
P14,C,DEBUG,70,533,3281
P14,C,DEBUG,55,513,3315
P14,C,DEBUG,63,520,3348
P14,C,DEBUG,52,518,3381
P14,C,DEBUG,58,539,3414
P14,C,DEBUG,105,528,3448
P14,C,DEBUG,117,525,3484
P14,C,DEBUG,110,530,3518
P14,C,DEBUG,107,524,3551
P14,C,DEBUG,141,530,3584
P14,C,DEBUG,121,523,3616
P14,C,DEBUG,114,526,3649
